ID	カード名	作成者	ステータス	種類	属性	ATC	DEF	レアリティ	デバフ効果（エフェクトのみ）	カード説明文（１００文字）	フィードバック
C492	金喰い魔木	佐怒賀		キャラクター	木	300	300	SR		廃棄された鉄屑を飲み込み、酸性液で分解して栄養とする植物。錆びた機械の山を森へと変え、基地の深部で静かに繁茂する。この魔木が根を張る場所からは、かつての文明の遺産が結晶となって再生成されていく。	OKです。
C493	蒸気甲殻玄武	佐怒賀		キャラクター	金	300	300	SR		基地の最深部にある機関を背負い沈黙を守る古の獣。甲羅から漏れる蒸気が大動脈パイプラインの圧力値を一定に保ち、アジトの崩壊を食い止める。長い眠りから目を開く時、この秘密基地は初めて真の鼓動を刻み始める。	OKです。
C494	ギガデザート	佐怒賀		キャラクター	土	300	300	SR		電子の砂嵐が吹き荒れる深淵の回路層にいる巨大な機械獣。砂のように砕けた旧時代のコードを食い、強固な甲殻へと変えていく。その爪が大地を裂くとき、眠っていた古の記憶がデジタルな塵となって霧散していく。	OKです。
C495	刻の守護者	佐怒賀		キャラクター	光	300	300	SR		黄昏の時計塔を守護している番人。内蔵された真鍮の歯車が噛み合う度に、空間を切り取り時間を固定する。侵入者が触れれば、その瞬間から永遠に抜け出せなくなる。基地の心臓を守るため、静かに針を動かし続けていく。	OKです。
C496	傀儡師・ユウム	佐怒賀		キャラクター	闇	300	300	SR		影の糸を操り、機鋼都市ゼニスの警備義体兵を次々と乗っ取っていく。ユウムの手にかかれば、どれほど強固な装甲を持つ相手でも、意のままに主に従う人形に変わる。静かな戦場で、彼女の指先だけが踊り続ける。	OKです。
C497	地熱工・マグナ	佐怒賀		キャラクター	火	300	300	SR		地下深くに流れるマグマを操り、回路を鋼鉄以上の硬度へ鍛え上げる職人。彼女が溶岩を流し込むと、この基地の基盤はどんな攻撃にも耐える要塞に変わる。灼熱の心臓部を守る彼女に、並の装備では近づくことさえできない。	OKです。
C498	破砕雹打工・ハヒョウ	佐怒賀		キャラクター	水	300	300	SR		蒸気と歯車の音が響くアジトで、ハヒョウは冷たい雨雲を操る。硬質化した雹を高速で射出し、迫りくる機械の装甲を粉々に砕いていく。彼女が空を見上げ指先を鳴らせば、侵入者の野望は氷の弾丸と共に跡形もなく消え去る。	OKです。
C499	薙刀・イヴーラン	佐怒賀		キャラクター	木	400	400	SSR		蒸気で唸る薙刀を携え、禁域の森に佇む。電子の侵入者が木々の回路に触れる瞬間、イヴーランの刃が空間ごと断ち切る。彼の守る緑には、どんなバグも侵入を許されない。ただ硬い決意だけが、鋼の森に静かに響いている。	OKです。
C500	合金刺突師・レア	佐怒賀		キャラクター	金	400	400	SSR		蒸気と電子の迷宮を守る自警団『アイアン・ガード』の団長。侵入者は容赦なく排除する。真鍮の重剣を振るい、この場所の平穏を脅かす者には鉄槌を下す。愛する迷宮の安寧のため、何者にも屈せず剣を構え続ける。	OKです。
C501	ジオラムギア	佐怒賀		キャラクター	土	400	400	SSR		蒸気機関と電子回路が融合した管理者。かつて地下深くに封印された駆動系を再起動させ、侵入者の足取りをデータ化して地殻ごと握りつぶしていき。忘却されたアジトの深部で、ただ静かに演算を繰り返している。	OKです。
C502	エーテルリンク	佐怒賀		キャラクター	光	400	400	SSR		蒸気と電子が交差する結節点。黄金の歯車が噛み合うたび、深層回路に電流が走る。掌をかざせばアジト中の端末が連動し、忘却された秘密が光の奔流となって壁面を埋め尽くす。かつての主が遺した、最後の演算装置。	OKです。
C503	オートマターX	佐怒賀		キャラクター	闇	400	400	SSR		廃棄された蒸気街の最深部で目覚めた感情なき回路は「忘却の歯車」を回し続け、かつて誰かが遺した禁断のコードを演算し続ける。貴様が求める平和など、ここでは単なるエラーに過ぎない。全てを解析し、静寂へ還す。	OKです。
C504	ヴァルカンバノグ	佐怒賀		キャラクター	火	400	400	SSR		深層炉から零れ落ちた溶岩の塊。エラーコードを纏い獣へと変貌した。這い寄るたびに鋼の床を溶かし、電子の檻を焼き尽くす。冷徹に高熱を撒き散らし、アジトの精密機械を破壊していき防衛機能を無効化させ内部から崩壊をさせていくのだ。	OKです。
C505	ハイドロサーペント	佐怒賀		キャラクター	水	400	400	SSR		配管の迷宮を泳ぐ、翼なき龍。鋭い角に高電圧を纏い、侵入者には口から圧縮した高圧水砲を撃ち抜く。かつて冷却回路に宿った意志は、今やこの場所の静寂を守る番人となり、暗闇の中を静かに巡回し続けている。	OKです。
C506	長槍・ルナール	佐怒賀		キャラクター	木	400	400	SSR		蒸気槍「翠穿（すいせん）」を振るうルナール。エルフの繊細な感覚で基地のノイズを感じ取り、防壁に潜むバグを緑の閃光で一突きする。回路を駆け巡る電子の奔流を、物理的な穿孔で修正し、アジトの平穏を守り抜く。	OKです。
C507	黄金拳闘士・ユウ	佐怒賀		キャラクター	金	400	400	SSR		黄金の拳を纏う少年。蒸気機関と演算チップを直結したナックルは、防壁を抜ける敵を即座に特定する。精密に計算された一撃は、侵入者の回路ごと物理的に粉砕する。守りたい場所のため、彼の拳はけして止まらない。	OKです。
C508	土塊の防人・イヴ	佐怒賀		キャラクター	土	400	400	SSR		蒸気機関を繋いだガントームレットで、荒廃した地下を制圧する。外敵が踏み入れば、磁気を帯びた土砂を操り、退路を即座に塗り潰し、彼が大地を叩くたびに基地は誰にも崩せない鋼鉄の要塞へと姿を変えていく。	OKです。
C509	光束弓・エルムア	佐怒賀		キャラクター	光	400	400	SSR		蒸気圧で光子を加速させる弓を構えるエルフの射手。研ぎ澄まされた計算と直感で、システムに紛れ込むノイズを瞬時に射抜く。彼が矢を放てば、どんなに速い演算も回避は不可能。静寂の中で弦を弾き、隠れ家の秩序を守り続ける。	OKです。
C510	真紅の守護者・ヴェレ	佐怒賀		キャラクター	闇	400	400	SSR		古き吸血鬼の血を引くヴェレは、真鍮の整備室で蒸気機関を調整する。彼女が注ぐ紅い液体が燃料となり、錆びた回路へ電流を流し込む。夜の支配者の末裔がバルブを回すとき、拠点の心臓は異形の唸りを上げ、永遠の脈動を始める。	OKです。
C511	焔帝龍ヴォルノドン	佐怒賀		キャラクター	火	500	500	SSR		忘れ去られた地で、ただ一匹生き残った真紅の龍王。蒸気と電子が混ざり合うこの世界で、ヴォルノドンの吐く灼熱の息吹は、偽りの歴史を灰へと還す。目覚めし王の咆哮が響く時、終わりなき終末の物語が幕を開ける。	OKです。
C512	蒼鱗獣ネプチューン	佐怒賀		キャラクター	水	500	500	SSR		深層の冷却槽に潜む、幻の守護獣。歯車と蒸気が軋む音を合図に目覚め、侵入者の演算回路を冷徹に停止させる。かつて迷い込んだ者たちは、青い鱗の輝きを見た途端、自身の記憶とともにシステムから消去された。	OKです。
C513	森羅王ヴェンディア	佐怒賀		キャラクター	木	500	500	SSR		古の翠玉の森を守り続ける、可憐なる妖精の王女。機械仕掛けの汚染が根元を侵す中、枯れゆく大地に最後の一滴の生命を注ぎ、新たな緑の命を芽生えさせる。彼女が杖を掲げる時、鉄の錆さえも新たな緑の芽吹きへと姿を変えていく。	OKです。
C514	千変鋭刃アイアンギア	佐怒賀		キャラクター	金	500	500	SSR		蒸気と電子が交差する秘密の工房を護る鋼鉄の守護者。戦闘のたびに最適な刃へと姿を変える。両腕から繰り出される鋭利な一閃は、侵入者の装甲を容赦なく引き裂き、演算通りに排除する。ここは冷徹な論理と金属の記憶が支配する場所だ。	OKです。
C515	地殻破者ヴォルテス	佐怒賀		キャラクター	土	500	500	SSR		禁忌の地下迷宮で、古びた蒸気機関の心臓部を守り続ける。意志なき守護者は土砂を自在に操り、瞬時に巨大な剣や盾を築く。敵が迫れば自身の身体を鎧へと変え、地響きと共に侵入者を砕く。その拳が大地を叩く時、閉ざされた物語が再び動き出す。	OKです。
C516	刻女神・ムメイラ	佐怒賀		キャラクター	光	500	500	SSR		歯車の刻む音に合わせ、崩れかけた世界の時間を編み直す。止まったままの蒸気機関に黄金の光を注ぎ、未来への道筋を繋ぎ止める。彼女が静かに手を開くたび、錆びついた過去は新しい輝きを取り戻し、失われた景色が再び動き出す。	OKです。
C517	崩壊演奏・ルシエル	佐怒賀		キャラクター	闇	500	500	SSR		蒸気の煙と電子ノイズの中、ルシエルがラッパを構える。影から６体の分身が滑り出し、合計７つのラッパが一斉に鳴り響く。街の回路を焼き切る終末の旋律は、都市の機能を強制停止させる。彼が調べを終えた場所には、灰の静寂だけが残される。	OKです。
